Date,Username,Name,Before Price,After Price,Link
19-11-2024 21:42:44,kaurelekskit,Wtt nmax v2 with kr/125z,Not Slashed,0,https://www.carousell.sg/p/wtt-nmax-v2-with-kr-125z-1336047543/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=49
19-11-2024 21:42:44,diannaa,*Yamaha N Max 155 cc Good Condition!!!*,Not Slashed,"10,500",https://www.carousell.sg/p/yamaha-n-max-155-cc-good-condition-1321420109/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=50
19-11-2024 21:42:44,bunnyhop07,Nmax v2 full mod,Not Slashed,"17,800",https://www.carousell.sg/p/nmax-v2-full-mod-1330747724/?t-id=mervpES6_R_1732023767007&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=RRo8vegzny84j_6R&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=51
20-11-2024 02:50:41,rd_motorsport,Yamaha Nmax 155,Not Slashed,"11,000",https://www.carousell.sg/p/yamaha-nmax-155-1332937477/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=mZd516NLRidcdhCW&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=0
20-11-2024 02:50:41,spheremotor.ubi,2031 YAMAHA NMAX 155,Not Slashed,"11,499",https://www.carousell.sg/p/2031-yamaha-nmax-155-1323294035/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=mZd516NLRidcdhCW&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=1
20-11-2024 02:50:41,rusty.gold,NMAX OHLINS,Not Slashed,500,https://www.carousell.sg/p/nmax-ohlins-1335387024/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=mZd516NLRidcdhCW&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=2
20-11-2024 02:50:41,sellliao,N-Max FEB 2033,Not Slashed,"13,000",https://www.carousell.sg/p/n-max-feb-2033-1331849836/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=mZd516NLRidcdhCW&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=3
20-11-2024 02:50:41,motocart,BUYING 2B Bikes NMAX/AEROX/MT-15/CB150R,Not Slashed,"3,888",https://www.carousell.sg/p/buying-2b-bikes-nmax-aerox-mt-15-cb150r-1044019041/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=mZd516NLRidcdhCW&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=5
20-11-2024 02:50:41,aamotor.loon,N MAX 155,Not Slashed,"10,800",https://www.carousell.sg/p/n-max-155-1337157257/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=mZd516NLRidcdhCW&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=6
20-11-2024 02:50:41,revology,PRE-OWNED 2B SCOOTERS | NMAX | AEROX | NMAX | NVX155 | NMAX 155 | MT155 | XSR155 | XSR | DUKE 125 | DUKE 200 | DUKE,Not Slashed,"1,500",https://www.carousell.sg/p/pre-owned-2b-scooters-nmax-aerox-nmax-nvx155-nmax-155-mt155-xsr155-xsr-duke-125-duke-200-duke-1303934528/?t-id=-29OPLcYrc_1732042243732&t-referrer_browse_type=search_results&t-referrer_filter_category=1595&t-referrer_filter_condition=USED&t-referrer_page_type=search&t-referrer_request_id=mZd516NLRidcdhCW&t-referrer_search_query_source=ss_dropdown&t-referrer_sort_by=popular&t-tap_index=7
